,EspnId,Name,Util,P,SP,Espn_proj,OF,3B,SS,1B,2B,C,RP
456,33956,Mike Tauchman,True,False,False,311.0,True,False,False,False,False,False,False
457,40944,Edward Cabrera,False,True,True,278.0,False,False,False,False,False,False,False
458,37798,LaMonte Wade Jr.,True,False,False,348.0,False,False,False,True,False,False,False
459,40574,Chas McCormick,True,False,False,289.0,True,False,False,False,False,False,False
460,30653,Craig Kimbrel,False,True,False,239.0,False,False,False,False,False,False,True
461,5001153,Kevin Kelly,False,True,False,153.0,False,False,False,False,False,False,True
462,4872647,Jackson Jobe,False,True,True,275.0,False,False,False,False,False,False,False
463,31399,Randal Grichuk,True,False,False,216.0,True,False,False,False,False,False,False
464,5134614,Hyeseong Kim,True,False,False,312.0,False,False,False,False,True,False,False
465,4721040,Jace Jung,True,False,False,187.0,False,True,False,False,False,False,False
466,31095,Gary Sanchez,True,False,False,183.0,False,False,False,False,False,True,False
467,39869,Cole Irvin,False,True,True,245.0,False,False,False,False,False,False,True
468,31389,Christian Vazquez,True,False,False,205.0,False,False,False,False,False,True,False
469,36429,Garrett Cleavinger,False,True,False,178.0,False,False,False,False,False,False,True
470,41586,Wenceel Perez,True,False,False,274.0,True,False,False,False,False,False,False
471,5002952,Ryan Fernandez,False,True,False,166.0,False,False,False,False,False,False,True
472,42468,Andy Pages,True,False,False,215.0,True,False,False,False,False,False,False
473,41455,Dylan Lee,False,True,False,161.0,False,False,False,False,False,False,True
474,3332018,Tylor Megill,False,True,True,303.0,False,False,False,False,False,False,False
475,5204400,Seth Halvorsen,False,True,False,281.0,False,False,False,False,False,False,True
476,31053,Kyle Gibson,False,True,True,372.0,False,False,False,False,False,False,False
477,35062,Harrison Bader,True,False,False,250.0,True,False,False,False,False,False,False
478,32777,Pierce Johnson,False,True,False,169.0,False,False,False,False,False,False,True
479,5002950,Javier Assad,False,True,True,353.0,False,False,False,False,False,False,False
480,4810190,Drake Baldwin,True,False,False,94.0,False,False,False,False,False,True,False
481,30830,Starling Marte,True,False,False,276.0,True,False,False,False,False,False,False
482,35268,Jose Trevino,True,False,False,171.0,False,False,False,False,False,True,False
483,32594,Michael Tonkin,False,True,False,209.0,False,False,False,False,False,False,True
484,3975840,Andrew Nardi,False,True,False,172.0,False,False,False,False,False,False,True
485,42884,Josh Smith,True,False,False,316.0,False,True,True,False,False,False,False
486,5201569,Kristian Campbell,True,False,False,103.0,True,False,True,False,True,False,False
487,4152950,Erik Miller,False,True,True,155.0,False,False,False,False,False,False,True
488,42829,Johan Rojas,True,False,False,270.0,True,False,False,False,False,False,False
489,4743772,Kyle Teel,True,False,False,131.0,False,False,False,False,False,True,False
490,41516,Ben Brown,False,True,True,196.0,False,False,False,False,False,False,True
491,35872,Andrew Kittredge,False,True,False,149.0,False,False,False,False,False,False,True
492,4228579,Tim Herrin,False,True,False,145.0,False,False,False,False,False,False,True
493,31061,Jordan Lyles,False,True,True,234.0,False,False,False,False,False,False,True
494,41217,Brayan Rocchio,True,False,False,311.0,False,False,True,False,False,False,False
495,33594,Elias Diaz,True,False,False,170.0,False,False,False,False,False,True,False
496,32525,Jorge Polanco,True,False,False,314.0,False,False,False,False,True,False,False
497,33671,Taylor Rogers,False,True,False,174.0,False,False,False,False,False,False,True
498,29551,Jason Heyward,True,False,False,238.0,True,False,False,False,False,False,False
499,4088296,Will Brennan,True,False,False,230.0,True,False,False,False,False,False,False
500,31065,J.D. Martinez,True,False,False,349.0,False,False,False,False,False,False,False
501,32888,Yimi Garcia,False,True,False,156.0,False,False,False,False,False,False,True
502,41307,Noelvi Marte,True,False,False,267.0,False,True,False,False,False,False,False
503,5080767,Roman Anthony,True,False,False,164.0,True,False,False,False,False,False,False
504,4917824,Edgar Quero,True,False,False,138.0,False,False,False,False,False,True,False
505,36928,Austin Hays,True,False,False,209.0,True,False,False,False,False,False,False
506,29607,Justin Turner,True,False,False,288.0,False,False,False,True,False,False,False
507,4894467,Matt Brash,False,True,False,160.0,False,False,False,False,False,False,True
508,36131,Aaron Bummer,False,True,False,144.0,False,False,False,False,False,False,True
509,5197166,Hayden Birdsong,False,True,True,291.0,False,False,False,False,False,False,False
510,36181,Mickey Moniak,True,False,False,316.0,True,False,False,False,False,False,False
511,36728,Trent Thornton,False,True,False,153.0,False,False,False,False,False,False,True
512,42964,Jake Cousins,False,True,False,145.0,False,False,False,False,False,False,True
513,39646,Nate Pearson,False,True,False,158.0,False,False,False,False,False,False,True
514,39949,John Schreiber,False,True,False,136.0,False,False,False,False,False,False,True
515,33191,Hunter Harvey,False,True,False,131.0,False,False,False,False,False,False,True
516,40456,JoJo Romero,False,True,False,123.0,False,False,False,False,False,False,True
517,4619839,Dalton Rushing,True,False,False,150.0,True,False,False,False,False,True,False
518,4345620,Dillon Dingler,True,False,False,125.0,False,False,False,False,False,True,False
519,4867679,Sean Burke,False,True,True,294.0,False,False,False,False,False,False,False
520,34897,Austin Gomber,False,True,True,338.0,False,False,False,False,False,False,False
521,32721,Gio Urshela,True,False,False,187.0,False,True,False,False,False,False,False
522,4872649,Jordan Lawlar,True,False,False,310.0,False,True,True,False,False,False,False
523,30627,Wilmer Flores,True,False,False,237.0,False,False,False,True,False,False,False
524,39804,Gregory Soto,False,True,False,154.0,False,False,False,False,False,False,True
525,40700,Gavin Sheets,True,False,False,242.0,True,False,False,True,False,False,False
526,4917897,Colin Holderman,False,True,False,128.0,False,False,False,False,False,False,True
527,4411979,Yariel Rodriguez,False,True,True,284.0,False,False,False,False,False,False,False
528,4917925,Justin Slaten,False,True,False,153.0,False,False,False,False,False,False,True
529,33172,Kris Bryant,True,False,False,240.0,True,False,False,True,False,False,False
530,42608,Pedro Pages,True,False,False,159.0,False,False,False,False,False,True,False
531,36088,Hoby Milner,False,True,False,150.0,False,False,False,False,False,False,True
532,4019484,Ryan Feltner,False,True,True,327.0,False,False,False,False,False,False,False
533,41612,Tyler Ferguson,False,True,False,146.0,False,False,False,False,False,False,True
534,33691,Joe Mantiply,False,True,False,129.0,False,False,False,False,False,False,True
535,33499,Shawn Armstrong,False,True,True,152.0,False,False,False,False,False,False,True
536,4991171,Bryan Hudson,False,True,False,136.0,False,False,False,False,False,False,True
537,42171,Anthony Bender,False,True,False,157.0,False,False,False,False,False,False,True
538,4142414,Yuki Matsui,False,True,False,185.0,False,False,False,False,False,False,True
539,4916269,Ryne Nelson,False,True,True,286.0,False,False,False,False,False,False,False
540,36089,Cionel Perez,False,True,False,131.0,False,False,False,False,False,False,True
541,4684365,Luis Garcia,False,True,True,280.0,False,False,False,False,False,False,False
542,31313,Patrick Corbin,False,True,True,342.0,False,False,False,False,False,False,False
543,36974,Blake Perkins,True,False,False,280.0,True,False,False,False,False,False,False
544,4705677,Bailey Falter,False,True,True,291.0,False,False,False,False,False,False,False
545,4683371,Coby Mayo,True,False,False,310.0,False,True,False,False,False,False,False
546,39711,Tayler Scott,False,True,False,146.0,False,False,False,False,False,False,True
547,33194,Ben Lively,False,True,True,300.0,False,False,False,False,False,False,False
548,4109223,Michael Massey,True,False,False,213.0,False,False,False,False,True,False,False
549,36056,Jakob Junis,False,True,True,150.0,False,False,False,False,False,False,True
550,4807220,Victor Scott II,True,False,False,208.0,True,False,False,False,False,False,False
551,40437,Tanner Banks,False,True,False,147.0,False,False,False,False,False,False,True
552,33984,Yoan Moncada,True,False,False,206.0,False,True,False,False,False,False,False
553,32589,Hunter Strickland,False,True,False,212.0,False,False,False,False,False,False,True
554,41215,Alek Thomas,True,False,False,180.0,True,False,False,False,False,False,False
555,36161,Phil Maton,False,True,False,170.0,False,False,False,False,False,False,True
556,33833,Jorge Lopez,False,True,False,147.0,False,False,False,False,False,False,True
557,34973,Tyler Mahle,False,True,True,265.0,False,False,False,False,False,False,False
558,33732,Spencer Turnbull,False,True,True,181.0,False,False,False,False,False,False,True
559,41383,Simeon Woods Richardson,False,True,True,281.0,False,False,False,False,False,False,False
560,4722941,Luis Matos,True,False,False,199.0,True,False,False,False,False,False,False
561,41206,Sean Hjelle,False,True,False,171.0,False,False,False,False,False,False,True
562,4722599,Victor Vodnik,False,True,False,183.0,False,False,False,False,False,False,True
563,33760,Joe Jimenez,False,True,False,99.0,False,False,False,False,False,False,True
564,4619649,Chase DeLauter,True,False,False,117.0,True,False,False,False,False,False,False
565,4424286,Spencer Torkelson,True,False,False,213.0,False,False,False,True,False,False,False
566,4905900,Jose Butto,False,True,True,177.0,False,False,False,False,False,False,True
567,40917,Adrian Morejon,False,True,False,140.0,False,False,False,False,False,False,True
568,33743,Miguel Andujar,True,False,False,174.0,True,False,False,False,False,False,False
569,39801,Dennis Santana,False,True,False,147.0,False,False,False,False,False,False,True
570,4424090,Wade Meckler,True,False,False,243.0,True,False,False,False,False,False,False
571,42414,Brett Baty,True,False,False,124.0,False,True,False,False,False,False,False
572,31086,Alex Cobb,False,True,True,268.0,False,False,False,False,False,False,False
573,42503,Vaughn Grissom,True,False,False,158.0,False,False,False,False,True,False,False
574,32797,Carson Kelly,True,False,False,99.0,False,False,False,False,False,True,False
575,42001,Daniel Schneemann,True,False,False,289.0,True,False,True,False,False,False,False
576,41464,Adrian Del Castillo,True,False,False,97.0,False,False,False,False,False,True,False
577,36023,Brent Suter,False,True,False,156.0,False,False,False,False,False,False,True
578,33721,Derek Hill,True,False,False,263.0,True,False,False,False,False,False,False
579,35142,Ramon Laureano,True,False,False,260.0,True,False,False,False,False,False,False
580,30376,Daniel Hudson,False,True,False,179.0,False,False,False,False,False,False,True
581,35073,Brendan Rodgers,True,False,False,57.0,False,False,False,False,True,False,False
582,42933,Jared Triolo,True,False,False,291.0,False,True,False,False,True,False,False
583,33252,Michael Lorenzen,False,True,True,273.0,False,False,False,False,False,False,False
584,41295,Griffin Conine,True,False,False,298.0,True,False,False,False,False,False,False
585,41485,Greg Weissert,False,True,False,142.0,False,False,False,False,False,False,True
586,34984,Michael Soroka,False,True,True,190.0,False,False,False,False,False,False,True
587,33627,Buck Farmer,False,True,False,168.0,False,False,False,False,False,False,True
588,4424276,Alec Marsh,False,True,True,264.0,False,False,False,False,False,False,False
589,4297998,Austin Martin,True,False,False,207.0,True,False,False,False,False,False,False
590,29703,Donovan Solano,True,False,False,208.0,False,True,False,True,False,False,False
591,41076,Drew Waters,True,False,False,232.0,True,False,False,False,False,False,False
592,4418346,Korey Lee,True,False,False,155.0,False,False,False,False,False,True,False
593,41127,Ian Hamilton,False,True,False,125.0,False,False,False,False,False,False,True
594,42362,Tyson Miller,False,True,False,134.0,False,False,False,False,False,False,True
595,4917646,Sam Basallo,True,False,False,80.0,False,False,False,True,False,True,False
596,31098,Martin Perez,False,True,True,259.0,False,False,False,False,False,False,False
597,4713488,Josh Winckowski,False,True,True,135.0,False,False,False,False,False,False,True
598,42363,Manuel Rodriguez,False,True,False,124.0,False,False,False,False,False,False,True
599,36013,Erik Swanson,False,True,False,126.0,False,False,False,False,False,False,True
600,42620,Nick Mears,False,True,False,130.0,False,False,False,False,False,False,True
601,42823,Davis Martin,False,True,True,241.0,False,False,False,False,False,False,False
602,28963,Clayton Kershaw,False,True,True,226.0,False,False,False,False,False,False,False
603,4619460,Jordan Beck,True,False,False,251.0,True,False,False,False,False,False,False
604,39738,Ryan Burr,False,True,False,151.0,False,False,False,False,False,False,True
605,30189,Ryan Brasier,False,True,False,166.0,False,False,False,False,False,False,True
606,33852,Dylan Floro,False,True,False,151.0,False,False,False,False,False,False,True
607,40912,Shane Bieber,False,True,True,168.0,False,False,False,False,False,False,False
608,38420,Zach McKinstry,True,False,False,219.0,False,True,True,False,False,False,False
609,30782,Anthony Rizzo,True,False,False,263.0,False,False,False,True,False,False,False
610,42984,Dominic Fletcher,True,False,False,224.0,True,False,False,False,False,False,False
611,5125258,Declan Cronin,False,True,False,135.0,False,False,False,False,False,False,True
612,42987,David Hamilton,True,False,False,222.0,False,False,True,False,True,False,False
613,37611,Justin Anderson,False,True,False,138.0,False,False,False,False,False,False,True
614,41277,Kutter Crawford,False,True,True,223.0,False,False,False,False,False,False,False
615,32046,James McCann,True,False,False,164.0,False,False,False,False,False,True,False
616,38173,Jordan Montgomery,False,True,True,241.0,False,False,False,False,False,False,False
617,30950,Yasmani Grandal,True,False,False,144.0,False,False,False,False,False,True,False
618,40869,Ben Rortvedt,True,False,False,159.0,False,False,False,False,False,True,False
619,41763,John King,False,True,False,122.0,False,False,False,False,False,False,True
620,30791,Miguel Rojas,True,False,False,205.0,False,False,True,False,False,False,False
621,36080,Dane Dunning,False,True,True,179.0,False,False,False,False,False,False,True
622,41209,Michael Siani,True,False,False,226.0,True,False,False,False,False,False,False
623,32377,Hector Neris,False,True,False,135.0,False,False,False,False,False,False,True
624,41173,Matthew Liberatore,False,True,True,168.0,False,False,False,False,False,False,True
625,4345621,Dominic Canzone,True,False,False,175.0,True,False,False,False,False,False,False
626,32771,Mitch Haniger,True,False,False,221.0,True,False,False,False,False,False,False
627,34542,Anthony Banda,False,True,False,149.0,False,False,False,False,False,False,True
628,34089,Jacob Stallings,True,False,False,133.0,False,False,False,False,False,True,False
629,35009,Paul Sewald,False,True,False,115.0,False,False,False,False,False,False,True
630,36178,Josh Sborz,False,True,False,137.0,False,False,False,False,False,False,True
631,41242,Michael Grove,False,True,False,130.0,False,False,False,False,False,False,True
632,32156,Scott Barlow,False,True,False,141.0,False,False,False,False,False,False,True
633,4414183,Tyler Black,True,False,False,253.0,False,False,False,True,False,False,False
634,41385,Nick Sandlin,False,True,False,125.0,False,False,False,False,False,False,True
635,4916509,Huascar Brazoban,False,True,False,132.0,False,False,False,False,False,False,True
636,41306,Orelvis Martinez,True,False,False,200.0,False,True,False,False,True,False,False
637,41003,Trevor Stephan,False,True,False,109.0,False,False,False,False,False,False,True
638,32807,Lucas Sims,False,True,False,125.0,False,False,False,False,False,False,True
639,4917765,Drew Romo,True,False,False,108.0,False,False,False,False,False,True,False
640,4997181,Davis Schneider,True,False,False,217.0,True,False,False,False,True,False,False
641,41684,Lenyn Sosa,True,False,False,147.0,False,True,False,False,True,False,False
642,41324,Eli Morgan,False,True,False,145.0,False,False,False,False,False,False,True
643,41178,Ryan Weathers,False,True,True,226.0,False,False,False,False,False,False,False
644,4418683,Henry Davis,True,False,False,108.0,False,False,False,False,False,True,False
645,39674,Garrett Whitlock,False,True,True,183.0,False,False,False,False,False,False,False
646,32108,Yan Gomes,True,False,False,93.0,False,False,False,False,False,True,False
647,4683325,Bubba Chandler,False,True,True,129.0,False,False,False,False,False,False,False
648,4718623,Justyn-Henry Malloy,True,False,False,214.0,True,False,False,False,False,False,False
649,4717899,Dedniel Nunez,False,True,False,116.0,False,False,False,False,False,False,True
650,39822,Jesus Tinoco,False,True,False,144.0,False,False,False,False,False,False,True
651,42623,Jerar Encarnacion,True,False,False,201.0,True,False,False,False,False,False,False
652,30382,Jose Iglesias,True,False,False,163.0,False,True,False,False,True,False,False
653,40048,Dane Myers,True,False,False,205.0,True,False,False,False,False,False,False
654,33305,Trevor Williams,False,True,True,231.0,False,False,False,False,False,False,False
655,40360,Tyler Alexander,False,True,True,158.0,False,False,False,False,False,False,True
656,32815,Marcus Stroman,False,True,True,243.0,False,False,False,False,False,False,False
657,32787,Chris Stratton,False,True,False,136.0,False,False,False,False,False,False,True
658,32810,Andrew Chafin,False,True,False,125.0,False,False,False,False,False,False,True
659,32680,T.J. McFarland,False,True,False,99.0,False,False,False,False,False,False,True
660,33805,Luis Torrens,True,False,False,95.0,False,False,False,False,False,True,False
661,40922,Bryse Wilson,False,True,True,161.0,False,False,False,False,False,False,True
662,5132014,Agustin Ramirez,True,False,False,48.0,False,False,False,True,False,True,False
663,4872685,Colson Montgomery,True,False,False,225.0,False,False,True,False,False,False,False
664,43025,Darell Hernaiz,True,False,False,155.0,False,True,True,False,False,False,False
665,41644,J.C. Escarra,True,False,False,76.0,False,False,False,True,False,True,False
666,4424742,Brooks Baldwin,True,False,False,171.0,False,False,True,False,True,False,False
667,38994,Alex Call,True,False,False,172.0,True,False,False,False,False,False,False
668,4791597,Zebby Matthews,False,True,True,125.0,False,False,False,False,False,False,False
669,35440,Connor Joe,True,False,False,184.0,True,False,False,True,False,False,False
670,42822,Bryan Ramos,True,False,False,167.0,False,True,False,False,False,False,False
671,30765,DJ LeMahieu,True,False,False,145.0,False,True,False,True,False,False,False
672,36723,Jalen Beeks,False,True,False,162.0,False,False,False,False,False,False,True
673,35265,Austin Slater,True,False,False,213.0,True,False,False,False,False,False,False
674,40702,Jhonny Pereda,True,False,False,84.0,False,False,False,False,False,True,False
675,39912,Trevor Richards,False,True,False,144.0,False,False,False,False,False,False,True
676,33809,Edmundo Sosa,True,False,False,166.0,False,True,True,False,True,False,False
677,41989,Sean Bouchard,True,False,False,177.0,True,False,False,False,False,False,False
678,39740,Pedro Avila,False,True,False,167.0,False,False,False,False,False,False,True
679,35760,Garrett Stubbs,True,False,False,97.0,False,False,False,False,False,True,False
680,34874,German Marquez,False,True,True,237.0,False,False,False,False,False,False,False
681,4623366,Jared Shuster,False,True,False,178.0,False,False,False,False,False,False,True
682,33301,Ryne Stanek,False,True,False,134.0,False,False,False,False,False,False,True
683,34842,Michael Fulmer,False,True,False,123.0,False,False,False,False,False,False,True
684,41031,Jorge Alcala,False,True,False,105.0,False,False,False,False,False,False,True
685,33225,Tom Murphy,True,False,False,81.0,False,False,False,False,False,True,False
686,41167,Casey Mize,False,True,True,234.0,False,False,False,False,False,False,False
687,4904087,Evan Reifert,False,True,False,144.0,False,False,False,False,False,False,True
688,39085,John Brebbia,False,True,False,157.0,False,False,False,False,False,False,True
689,33384,David Peralta,True,False,False,156.0,True,False,False,False,False,False,False
690,39901,Alex Faedo,False,True,True,149.0,False,False,False,False,False,False,True
691,4881978,Elvis Peguero,False,True,False,113.0,False,False,False,False,False,False,True
692,4020158,Matt Waldron,False,True,True,233.0,False,False,False,False,False,False,False
693,4987418,Moises Ballesteros,True,False,False,54.0,False,False,False,False,False,True,False
694,40364,Colin Poche,False,True,False,143.0,False,False,False,False,False,False,True
695,40715,James Karinchak,False,True,False,126.0,False,False,False,False,False,False,True
696,32422,Whit Merrifield,True,False,False,150.0,True,False,False,False,True,False,False
697,40543,Mike Baumann,False,True,False,154.0,False,False,False,False,False,False,True
698,35022,Kevin Newman,True,False,False,162.0,False,False,True,False,True,False,False
699,35831,Sam Hilliard,True,False,False,191.0,True,False,False,False,False,False,False
700,33954,Jose Siri,True,False,False,197.0,True,False,False,False,False,False,False
701,41150,Jarred Kelenic,True,False,False,179.0,True,False,False,False,False,False,False
702,42228,Dairon Blanco,True,False,False,158.0,True,False,False,False,False,False,False
703,42411,Luisangel Acuna,True,False,False,124.0,False,False,True,False,False,False,False
704,42457,Ezequiel Duran,True,False,False,163.0,False,True,False,False,False,False,False
705,40384,Jacob Webb,False,True,False,141.0,False,False,False,False,False,False,True
706,4919929,Randy Rodriguez,False,True,False,113.0,False,False,False,False,False,False,True
707,42200,Bryan Hoeing,False,True,False,139.0,False,False,False,False,False,False,True
708,30738,Shelby Miller,False,True,False,131.0,False,False,False,False,False,False,True
709,40851,Jose Herrera,True,False,False,67.0,False,False,False,False,False,True,False
710,34928,Sam Moll,False,True,False,95.0,False,False,False,False,False,False,True
711,42105,Jose Tena,True,False,False,104.0,False,True,False,False,False,False,False
712,33089,Luis Garcia,False,True,False,142.0,False,False,False,False,False,False,True
713,4622181,Jack Leiter,False,True,True,141.0,False,False,False,False,False,False,True
714,5132121,Jordan Leasure,False,True,False,135.0,False,False,False,False,False,False,True
715,33403,Emilio Pagan,False,True,False,122.0,False,False,False,False,False,False,True
716,40967,Roansy Contreras,False,True,False,140.0,False,False,False,False,False,False,True
717,33215,Amed Rosario,True,False,False,141.0,True,False,False,False,True,False,False
718,4989046,Deyvison De Los Santos,True,False,False,162.0,False,True,False,True,False,False,False
719,39875,Cal Quantrill,False,True,True,247.0,False,False,False,False,False,False,False
720,4705673,Angel Zerpa,False,True,False,99.0,False,False,False,False,False,False,True
721,31867,Tommy Kahnle,False,True,False,142.0,False,False,False,False,False,False,True
722,4629086,Drew Thorpe,False,True,True,210.0,False,False,False,False,False,False,False
723,29220,Jesse Chavez,False,True,False,135.0,False,False,False,False,False,False,True
724,34868,Jacob Barnes,False,True,False,139.0,False,False,False,False,False,False,True
725,4413898,Will Wagner,True,False,False,64.0,False,False,False,False,True,False,False
726,39680,Esteury Ruiz,True,False,False,148.0,True,False,False,False,False,False,False
727,39216,Will Benson,True,False,False,192.0,True,False,False,False,False,False,False
728,3962127,Max Schuemann,True,False,False,170.0,False,True,True,False,False,False,False
729,4417203,Justin Wrobleski,False,True,True,150.0,False,False,False,False,False,False,True
730,33867,Eloy Jimenez,True,False,False,256.0,False,False,False,False,False,False,False
731,32856,Austin Barnes,True,False,False,74.0,False,False,False,False,False,True,False
732,4345164,Max Meyer,False,True,True,255.0,False,False,False,False,False,False,False
733,40816,Rafael Marchan,True,False,False,15.0,False,False,False,False,False,True,False
734,38958,Tony Gonsolin,False,True,True,212.0,False,False,False,False,False,False,False
735,5012120,Carlos Narvaez,True,False,False,80.0,False,False,False,False,False,True,False
736,32664,Adam Duvall,True,False,False,167.0,True,False,False,False,False,False,False
737,35026,Enyel De Los Santos,False,True,False,141.0,False,False,False,False,False,False,True
738,35999,Chris Paddack,False,True,True,213.0,False,False,False,False,False,False,False
739,36053,Jose Ruiz,False,True,False,129.0,False,False,False,False,False,False,True
740,4228448,Drew Millas,True,False,False,59.0,False,False,False,False,False,True,False
741,39608,Tyler Nevin,True,False,False,149.0,False,True,False,True,False,False,False
742,41309,Tristan Beck,False,True,True,141.0,False,False,False,False,False,False,True
743,42683,Tayler Saucedo,False,True,False,116.0,False,False,False,False,False,False,True
744,36176,Matt Thaiss,True,False,False,75.0,False,False,False,False,False,True,False
745,5132624,Osvaldo Bido,False,True,True,138.0,False,False,False,False,False,False,True
746,35876,Brennan Bernardino,False,True,False,93.0,False,False,False,False,False,False,True
747,4917865,Abner Uribe,False,True,False,174.0,False,False,False,False,False,False,True
748,31816,Drew Smyly,False,True,False,144.0,False,False,False,False,False,False,True
749,33411,Rob Refsnyder,True,False,False,143.0,True,False,False,False,False,False,False
750,35044,Austin Voth,False,True,False,135.0,False,False,False,False,False,False,True
751,32168,Austin Hedges,True,False,False,85.0,False,False,False,False,False,True,False
752,39945,Brock Burke,False,True,False,114.0,False,False,False,False,False,False,True
753,35185,Paul DeJong,True,False,False,207.0,False,True,True,False,False,False,False
754,33636,Kendall Graveman,False,True,False,107.0,False,False,False,False,False,False,True
755,40327,Gabe Speier,False,True,False,97.0,False,False,False,False,False,False,True
756,40903,Danny Young,False,True,False,95.0,False,False,False,False,False,False,True
757,31670,Mark Canha,True,False,False,135.0,True,False,False,True,False,False,False
758,40610,Ramon Urias,True,False,False,133.0,False,True,False,False,False,False,False
759,5120296,Blake Sabol,True,False,False,63.0,False,False,False,False,False,True,False
760,4620398,Jonathan Cannon,False,True,True,241.0,False,False,False,False,False,False,False
761,32900,Chris Taylor,True,False,False,185.0,True,True,False,False,True,False,False
762,36754,Jack Suwinski,True,False,False,143.0,True,False,False,False,False,False,False
763,32219,Michael A. Taylor,True,False,False,179.0,True,False,False,False,False,False,False
764,4415762,Kyle Nicolas,False,True,False,104.0,False,False,False,False,False,False,True
765,33142,Tyler Heineman,True,False,False,55.0,False,False,False,False,False,True,False
766,33638,Danny Coulombe,False,True,False,121.0,False,False,False,False,False,False,True
767,4872682,Harry Ford,True,False,False,46.0,False,False,False,False,False,True,False
768,41569,Zack Kelly,False,True,False,132.0,False,False,False,False,False,False,True
769,41310,Justin Lawrence,False,True,False,144.0,False,False,False,False,False,False,True
770,40978,Ronny Mauricio,True,False,False,163.0,False,False,False,False,True,False,False
771,40576,Taylor Walls,True,False,False,195.0,False,False,True,False,False,False,False
772,33839,Kyle Freeland,False,True,True,249.0,False,False,False,False,False,False,False
773,36180,Nick Senzel,True,False,False,141.0,False,True,False,False,False,False,False
774,33707,Alex Jackson,True,False,False,52.0,False,False,False,False,False,True,False
775,36036,Wandy Peralta,False,True,False,86.0,False,False,False,False,False,False,True
776,34892,Kenta Maeda,False,True,True,130.0,False,False,False,False,False,False,True
777,31385,Robbie Grossman,True,False,False,129.0,True,False,False,False,False,False,False
778,41017,Caleb Ferguson,False,True,False,117.0,False,False,False,False,False,False,True
779,4995802,Jared Koenig,False,True,True,103.0,False,False,False,False,False,False,True
780,37005,Tim Hill,False,True,False,138.0,False,False,False,False,False,False,True
781,3183870,Collin Snider,False,True,False,89.0,False,False,False,False,False,False,True
782,41061,Genesis Cabrera,False,True,False,109.0,False,False,False,False,False,False,True
783,42864,Jhony Brito,False,True,False,135.0,False,False,False,False,False,False,True
784,31358,Enrique Hernandez,True,False,False,126.0,False,True,False,False,False,False,False
785,40622,Scott Effross,False,True,False,124.0,False,False,False,False,False,False,True
786,4927523,Christian Moore,True,False,False,65.0,False,False,False,False,True,False,False
787,33287,Kyle Farmer,True,False,False,125.0,False,True,False,False,True,False,False
788,40346,Stuart Fairchild,True,False,False,136.0,True,False,False,False,False,False,False
789,32440,Caleb Thielbar,False,True,False,121.0,False,False,False,False,False,False,True
790,34950,Dillon Tate,False,True,False,117.0,False,False,False,False,False,False,True
791,35358,Chadwick Tromp,True,False,False,36.0,False,False,False,False,False,True,False
792,42262,Sam Long,False,True,False,93.0,False,False,False,False,False,False,True
793,42742,Seth Martinez,False,True,False,118.0,False,False,False,False,False,False,True
794,39682,Gregory Santos,False,True,False,110.0,False,False,False,False,False,False,True
795,33173,Kyle Hendricks,False,True,True,221.0,False,False,False,False,False,False,False
796,4917867,Jeferson Quero,True,False,False,37.0,False,False,False,False,False,True,False
797,33735,Ryan Yarbrough,False,True,False,119.0,False,False,False,False,False,False,True
798,34995,Trent Grisham,True,False,False,140.0,True,False,False,False,False,False,False
799,4725251,Liam Hicks,True,False,False,32.0,False,False,False,False,False,True,False
800,32049,Curt Casali,True,False,False,35.0,False,False,False,False,False,True,False
801,33106,Steven Matz,False,True,True,121.0,False,False,False,False,False,False,True
802,42540,Shawn Dubin,False,True,False,121.0,False,False,False,False,False,False,True
803,4917636,Joey Estes,False,True,True,241.0,False,False,False,False,False,False,False
804,31749,Luke Jackson,False,True,False,117.0,False,False,False,False,False,False,True
805,41086,Keegan Thompson,False,True,False,107.0,False,False,False,False,False,False,True
806,33950,Colin Rea,False,True,True,206.0,False,False,False,False,False,False,False
807,39645,Brendon Little,False,True,False,96.0,False,False,False,False,False,False,True
808,31758,Christian Bethancourt,True,False,False,40.0,False,False,False,False,False,True,False
809,42996,Hayden Wesneski,False,True,True,122.0,False,False,False,False,False,False,True
810,33599,Manuel Margot,True,False,False,105.0,True,False,False,False,False,False,False
811,33878,Tyler Wade,True,False,False,144.0,False,True,False,False,False,False,False
812,4872695,Joe Mack,True,False,False,38.0,False,False,False,False,False,True,False
813,4298378,Carmen Mlodzinski,False,True,False,97.0,False,False,False,False,False,False,True
814,4987420,Oscar Colas,True,False,False,141.0,True,False,False,False,False,False,False
815,40927,Joey Wentz,False,True,False,117.0,False,False,False,False,False,False,True
816,4722942,Logan Driscoll,True,False,False,34.0,False,False,False,False,False,True,False
817,33083,Burch Smith,False,True,False,111.0,False,False,False,False,False,False,True
818,5073992,Javier Sanoja,True,False,False,83.0,True,False,True,False,False,False,False
819,3960883,James McArthur,False,True,False,117.0,False,False,False,False,False,False,True
820,34254,Omar Narvaez,True,False,False,32.0,False,False,False,False,False,True,False
821,41458,Jason Delay,True,False,False,30.0,False,False,False,False,False,True,False
822,33250,Reese McGuire,True,False,False,34.0,False,False,False,False,False,True,False
823,4917888,Louis Varland,False,True,True,140.0,False,False,False,False,False,False,True
824,41041,Kyle Muller,False,True,False,133.0,False,False,False,False,False,False,True
