Name_x,NameASCII,Pro,FangraphsId,PTS,PTS/G,VORP,isRP,EspnId,TJ,Level,Yrs,Cost,Note,contractType,EspnId_y,Name_y,Espn_proj,C,1B,2B,3B,SS,OF,Util,SP,RP,P,DefaultPos,PosStr,Projected $
Carson Fulmer,Carson Fulmer,PIT,18311,47.34,3.41,-291.058,True,34913,FA,,,,,,34913,Carson Fulmer,97.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Carson Seymour,Carson Seymour,SFG,sa3017868,47.27,2.47,-291.12800000000004,True,4420745,FA,,,,,,4420745,Carson Seymour,39.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Victor González,Victor Gonzalez,LAA,16408,47.21,2.35,-291.18800000000005,True,42340,FA,,,,,,42340,Victor Gonzalez,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Roddery Muñoz,Roddery Munoz,STL,25311,47.19,3.09,-291.208,True,5116856,FA,,,,,,5116856,Roddery Munoz,108.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Caleb Kilian,Caleb Kilian,CHC,26213,46.99,3.27,-291.408,True,4875969,FA,,,,,,4875969,Caleb Kilian,40.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
José Cisnero,Jose Cisnero,,6399,46.97,2.51,-291.428,True,31673,FA,,,,,,31673,Jose Cisnero,55.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Colten Brewer,Colten Brewer,NYY,12997,46.94,2.46,-291.458,True,36631,FA,,,,,,36631,Colten Brewer,48.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Jack Neely,Jack Neely,CHC,30106,46.71,2.29,-291.68800000000005,True,5016961,FA,,,,,,5016961,Jack Neely,45.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Gio Urshela,Gio Urshela,ATH,10681,231.0,2.37,-188.9,False,32721,FA,,,,,,32721,Gio Urshela,187.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Michael Kelly,Michael Kelly,ATH,12791,46.37,2.59,-292.028,True,36156,FA,,,,,,36156,Michael Kelly,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Tyler Wells,Tyler Wells,BAL,20000,46.3,3.29,-292.098,True,4717904,FA,MLB,1,$1.00,,contract,4717904,Tyler Wells,129.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Jackson Kowar,Jackson Kowar,SEA,21549,46.23,2.32,-292.168,True,41184,FA,,,,,,41184,Jackson Kowar,54.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Edgardo Henriquez,Edgardo Henriquez,LAD,26944,46.0,2.68,-292.398,True,5194684,FA,,,,,,5194684,Edgardo Henriquez,45.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Jeff Criswell,Jeff Criswell,COL,27608,45.53,3.03,-292.86800000000005,True,4423332,FA,,,,,,4423332,Jeff Criswell,52.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Matt Barnes,Matt Barnes,,12863,45.47,2.03,-292.928,True,32147,FA,,,,,,32147,Matt Barnes,49.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Joely Rodríguez,Joely Rodriguez,BOS,11487,45.39,2.23,-293.00800000000004,True,33104,FA,,,,,,33104,Joely Rodriguez,42.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Penn Murfee,Penn Murfee,CHW,25174,44.96,2.58,-293.43800000000005,True,42631,FA,,,,,,42631,Penn Murfee,100.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Giancarlo Stanton,Giancarlo Stanton,NYY,4949,230.0,3.23,-189.9,False,30583,FA,MLB,1,$1.00,,contract,30583,Giancarlo Stanton,357.0,False,False,False,False,False,False,True,False,False,False,Util,DH,0.0
Harrison Bader,Harrison Bader,MIN,18030,230.0,2.65,-189.9,False,35062,FA,,,,,,35062,Harrison Bader,250.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Joe Rock,Joe Rock,TBR,sa3017755,44.76,3.17,-293.63800000000003,True,4917788,FA,,,,,,4917788,Joe Rock,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Brandon Eisert,Brandon Eisert,CHW,27668,44.59,2.4,-293.808,True,4228247,FA,,,,,,4228247,Brandon Eisert,70.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Ryan Webb,Ryan Webb,CLE,sa3018280,44.36,2.39,-294.038,True,4297904,FA,,,,,,4297904,Ryan Webb,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Adam Cimber,Adam Cimber,,15288,44.3,2.35,-294.098,True,35780,FA,,,,,,35780,Adam Cimber,49.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Omar Cruz,Omar Cruz,SDP,sa3006971,43.53,2.69,-294.86800000000005,True,42421,FA,,,,,,42421,Omar Cruz,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Connor Brogdon,Connor Brogdon,LAA,21205,43.5,2.49,-294.898,True,41515,FA,,,,,,41515,Connor Brogdon,77.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Kade Strowd,Kade Strowd,BAL,sa3011418,43.4,2.37,-294.99800000000005,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Jace Jung,Jace Jung,DET,31437,229.0,2.42,-190.9,False,4721040,Ryno World,AA,U,$-,,AA,4721040,Jace Jung,187.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Jefry Yan,Jefry Yan,COL,sa828460,43.37,2.02,-295.028,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Xzavion Curry,Xzavion Curry,MIA,25595,43.33,2.56,-295.06800000000004,True,4204524,FA,,,,,,4204524,Xzavion Curry,72.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Jonathan Hernández,Jonathan Hernandez,TBR,17464,43.16,2.49,-295.23800000000006,True,39814,FA,,,,,,39814,Jonathan Hernandez,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Enoli Paredes,Enoli Paredes,ATL,20447,42.62,2.58,-295.778,True,41523,FA,,,,,,41523,Enoli Paredes,69.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Chris Flexen,Chris Flexen,CHC,13896,42.41,2.66,-295.98800000000006,True,36067,FA,,,,,,36067,Chris Flexen,129.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Dylan Dodd,Dylan Dodd,ATL,29928,42.15,2.47,-296.24800000000005,True,4416462,FA,,,,,,4416462,Dylan Dodd,57.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Luis García,Luis Garcia,LAD,6984,42.14,2.6,-296.25800000000004,True,33089,Country Strong,AAA,3,$1.00,@,pre-arb,4684365,Luis Garcia,142.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Luis García,Luis Garcia,LAD,6984,42.14,2.6,-296.25800000000004,True,33089,Country Strong,AAA,3,$1.00,@,pre-arb,33089,Luis Garcia,142.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Luis Frías,Luis Frias,CLE,21997,42.05,2.29,-296.348,True,42445,FA,,,,,,42445,Luis Frias,48.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Sam Hentges,Sam Hentges,CLE,18548,42.01,2.64,-296.38800000000003,True,41225,FA,,,,,,41225,Sam Hentges,78.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Deyvison De Los Santos,Deyvison De Los Santos,MIA,sa3015168,228.0,2.76,-191.9,False,4989046,FA,,,,,,4989046,Deyvison De Los Santos,162.0,False,True,False,True,False,False,True,False,False,False,3B,3B/1B,0.0
Nate Lavender,Nate Lavender,TBR,sa3017917,41.46,2.51,-296.93800000000005,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Bailey Horn,Bailey Horn,STL,27753,41.0,2.44,-297.398,True,4414247,FA,,,,,,4414247,Bailey Horn,48.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Francis Pena,Francis Pena,SDP,sa3019374,40.59,2.46,-297.808,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Easton Lucas,Easton Lucas,TOR,26058,40.5,2.43,-297.898,True,4993411,FA,,,,,,4993411,Easton Lucas,53.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Victor Mederos,Victor Mederos,LAA,31533,40.32,2.09,-298.07800000000003,True,5127102,FA,,,,,,5127102,Victor Mederos,18.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Wilmer Flores,Wilmer Flores,SFG,5827,227.0,2.62,-192.9,False,30627,FA,MLB,1,$1.00,,contract,5123583,Wilmer Flores,237.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Wilmer Flores,Wilmer Flores,SFG,5827,227.0,2.62,-192.9,False,30627,FA,MLB,1,$1.00,,contract,30627,Wilmer Flores,237.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
Mauricio Dubón,Mauricio Dubon,HOU,16530,227.0,2.32,-192.9,False,35304,FA,,,,,,35304,Mauricio Dubon,275.0,False,True,True,False,False,True,True,False,False,False,2B,2B/OF/1B,0.0
Chase Lee,Chase Lee,DET,sa3016946,40.19,2.46,-298.208,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Anderson Pilar,Anderson Pilar,ATL,sa917899,40.1,2.33,-298.298,True,5201180,FA,,,,,,5201180,Anderson Pilar,76.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Ryan Borucki,Ryan Borucki,PIT,16350,40.1,2.51,-298.298,True,36192,FA,,,,,,36192,Ryan Borucki,85.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Davis Daniel,Davis Daniel,ATL,27582,40.01,3.18,-298.38800000000003,True,4081461,FA,,,,,,4081461,Davis Daniel,68.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Ethan Small,Ethan Small,SFG,26364,39.11,2.9,-299.288,True,42541,FA,,,,,,42541,Ethan Small,56.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Chris Devenski,Chris Devenski,NYM,12763,38.67,2.57,-299.728,True,32511,FA,MLB,1,$1.00,,contract,32511,Chris Devenski,81.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Tyler Mattison,Tyler Mattison,DET,sa3018117,38.29,2.24,-300.108,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Alan Rangel,Alan Rangel,PHI,sa877578,38.27,2.49,-300.12800000000004,True,4917631,FA,,,,,,4917631,Alan Rangel,69.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Bryan Shaw,Bryan Shaw,CIN,8110,38.14,2.08,-300.25800000000004,True,30589,FA,,,,,,30589,Bryan Shaw,72.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Ryan Miller,Ryan Miller,DET,22187,38.11,2.4,-300.288,True,5135498,FA,,,,,,5135498,Ryan Miller,53.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Grant Wolfram,Grant Wolfram,MIL,sa3008313,37.26,2.42,-301.13800000000003,True,3961066,FA,,,,,,3961066,Grant Wolfram,111.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Phil Bickford,Phil Bickford,CHC,18519,37.22,2.63,-301.178,True,34989,FA,,,,,,34989,Phil Bickford,96.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Kyle Tyler,Kyle Tyler,PHI,22092,36.77,2.65,-301.62800000000004,True,4883501,FA,,,,,,4883501,Kyle Tyler,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Brett de Geus,Brett de Geus,MIA,23592,36.48,1.63,-301.918,True,42589,FA,,,,,,42589,Brett de Geus,52.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Matt Waldron,Matt Waldron,SDP,25550,167.67,8.69,-158.26899999999998,False,4020158,FA,MLB,1,$1.00,,contract,4020158,Matt Waldron,233.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Yerry De Los Santos,Yerry De Los Santos,NYY,21420,36.02,2.13,-302.37800000000004,True,4717834,FA,,,,,,4717834,Yerry De Los Santos,64.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Guillo Zuñiga,Guillo Zuniga,PHI,19588,35.68,2.15,-302.718,True,4721999,FA,,,,,,4721999,Guillo Zuniga,39.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Will Wagner,Will Wagner,TOR,29634,224.0,2.63,-195.9,False,4413898,FA,,,,,,4413898,Will Wagner,64.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
José Tena,Jose Tena,WSN,23691,224.0,2.65,-195.9,False,42105,FA,,,,,,42105,Jose Tena,104.0,False,False,False,True,False,False,True,False,False,False,3B,3B,0.0
Mickey Moniak,Mickey Moniak,LAA,19956,224.0,2.72,-195.9,False,36181,Detroit Nittany Tide,MLB,2,$1.00,@,pre-arb,36181,Mickey Moniak,316.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Kyle Amendt,Kyle Amendt,ARI,sa3022904,35.63,2.89,-302.76800000000003,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Janson Junk,Janson Junk,MIA,23301,35.56,2.47,-302.838,True,4881980,FA,,,,,,4881980,Janson Junk,False,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Brandyn Garcia,Brandyn Garcia,SEA,sa3022951,35.47,2.24,-302.928,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Matt Gage,Matt Gage,DET,17381,35.4,2.93,-302.99800000000005,True,40337,FA,,,,,,40337,Matt Gage,55.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Daniel Bard,Daniel Bard,,7115,35.31,2.41,-303.088,True,30158,FA,,,,,,30158,Daniel Bard,48.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Mick Abel,Mick Abel,PHI,sa3014534,35.24,2.35,-303.158,True,4718970,West Coast Spartans,AA,U,$-,,AA,4718970,Mick Abel,False,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Vince Velasquez,Vince Velasquez,CLE,11189,35.1,2.81,-303.298,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Brad Lord,Brad Lord,WSN,sa3020812,35.01,2.26,-303.38800000000003,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Dany Jiménez,Dany Jimenez,ATL,21170,34.85,3.16,-303.548,True,42380,FA,,,,,,42380,Dany Jimenez,61.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Luinder Avila,Luinder Avila,KCR,sa3006507,34.76,2.15,-303.63800000000003,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Jay Jackson,Jay Jackson,,7432,34.3,2.47,-304.098,True,30705,FA,,,,,,30705,Jay Jackson,74.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Jason Heyward,Jason Heyward,SDP,4940,223.0,2.52,-196.9,False,29551,FA,,,,,,29551,Jason Heyward,238.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Thaddeus Ward,Thaddeus Ward,BAL,21513,34.0,2.42,-304.398,True,42439,FA,,,,,,42439,Thaddeus Ward,41.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Rolddy Munoz,Rolddy Munoz,ATL,sa3011575,33.95,2.38,-304.44800000000004,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Seth Johnson,Seth Johnson,PHI,26020,33.54,2.3,-304.858,True,42542,FA,,,,,,42542,Seth Johnson,30.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Gabriel Hughes,Gabriel Hughes,COL,sa3020661,33.42,2.1,-304.978,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Jack Kochanowicz,Jack Kochanowicz,LAA,27688,166.13,7.29,-159.80899999999997,False,4917819,FA,,,,,,4917819,Jack Kochanowicz,112.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Anthony Molina,Anthony Molina,COL,26952,33.26,2.09,-305.13800000000003,True,5016983,FA,,,,,,5016983,Anthony Molina,45.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dylan Covey,Dylan Covey,ATL,14825,33.22,2.7,-305.178,True,33309,FA,,,,,,33309,Dylan Covey,48.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Elvis Alvarado,Elvis Alvarado,ATH,sa919291,33.11,2.41,-305.288,True,42211,FA,,,,,,42211,Elvis Alvarado,41.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Joey Lucchesi,Joey Lucchesi,SFG,19320,32.8,2.51,-305.598,True,39876,FA,,,,,,39876,Joey Lucchesi,41.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Michael Flynn,Michael Flynn,TBR,sa3006803,32.69,2.83,-305.708,True,5135948,FA,,,,,,5135948,Michael Flynn,60.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
John Curtiss,John Curtiss,ARI,16128,32.46,1.96,-305.93800000000005,True,38159,FA,,,,,,38159,John Curtiss,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Justin King,Justin King,MIA,sa3018278,32.21,2.41,-306.18800000000005,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Chase Shugart,Chase Shugart,PIT,21544,31.99,2.2,-306.408,True,4990069,FA,,,,,,4990069,Chase Shugart,51.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dominic Leone,Dominic Leone,,13763,31.51,2.15,-306.88800000000003,True,33155,FA,,,,,,33155,Dominic Leone,89.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Huascar Ynoa,Huascar Ynoa,MIN,20468,31.42,2.61,-306.978,True,39679,FA,MLB,1,$1.00,,contract,39679,Huascar Ynoa,43.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Cory Lewis,Cory Lewis,MIN,sa3020702,31.42,2.55,-306.978,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Justin Hagenman,Justin Hagenman,NYM,sa3008022,31.15,2.58,-307.24800000000005,True,4991251,FA,,,,,,4991251,Justin Hagenman,59.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Vinny Nittoli,Vinny Nittoli,MIL,16754,30.73,2.69,-307.668,True,38291,FA,,,,,,38291,Vinny Nittoli,79.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Amir Garrett,Amir Garrett,TOR,14375,30.71,2.29,-307.68800000000005,True,33652,FA,,,,,,33652,Amir Garrett,84.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dan Altavilla,Dan Altavilla,CHW,16507,30.41,1.89,-307.988,True,35222,FA,,,,,,35222,Dan Altavilla,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Keynan Middleton,Keynan Middleton,,15264,30.38,2.7,-308.01800000000003,True,36045,FA,,,,,,36045,Keynan Middleton,90.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dietrich Enns,Dietrich Enns,DET,13932,30.32,2.34,-308.07800000000003,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
José Ureña,Jose Urena,NYM,11589,30.26,2.66,-308.13800000000003,True,33107,FA,,,,,,33107,Jose Urena,48.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Zach Penrod,Zach Penrod,BOS,25368,30.23,2.19,-308.168,True,5200487,FA,,,,,,5200487,Zach Penrod,45.0,False,False,False,False,False,False,False,True,True,True,SP,SP/RP,0.0
Matt Bowman,Matt Bowman,BAL,13528,30.05,2.45,-308.348,True,33685,FA,,,,,,33685,Matt Bowman,81.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Angel Bastardo,Angel Bastardo,TOR,sa3009716,29.88,2.47,-308.51800000000003,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Tyler Owens,Tyler Owens,DET,sa3011201,29.88,2.24,-308.51800000000003,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Burch Smith,Burch Smith,PIT,12784,29.85,2.54,-308.548,True,33083,FA,,,,,,33083,Burch Smith,111.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Patrick Corbin,Patrick Corbin,,9323,164.13,10.9,-161.80899999999997,False,31313,FA,MLB,1,$1.00,,contract,31313,Patrick Corbin,342.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Jake Rogers,Jake Rogers,DET,19452,220.0,2.37,-199.9,False,39900,FA,,,,,,39900,Jake Rogers,288.0,True,False,False,False,False,False,True,False,False,False,C,C,0.0
Hunter Goodman,Hunter Goodman,COL,29715,220.0,2.75,-199.9,False,4416591,FA,,,,,,4416591,Hunter Goodman,221.0,True,False,False,False,False,True,True,False,False,False,C,C/OF,0.0
Matt Sauer,Matt Sauer,LAD,22284,28.59,1.8,-309.80800000000005,True,41042,FA,,,,,,41042,Matt Sauer,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Luis Patiño,Luis Patino,SDP,22815,28.36,2.77,-310.038,True,41176,FA,MLB,1,$1.00,,contract,41176,Luis Patino,68.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dakota Hudson,Dakota Hudson,LAA,19206,28.29,2.35,-310.108,True,38680,FA,MLB,1,$1.00,,contract,38680,Dakota Hudson,118.0,False,False,False,False,False,False,False,True,False,True,SP,SP,0.0
Ian Gibaut,Ian Gibaut,CIN,17871,28.04,2.68,-310.358,True,37979,FA,,,,,,37979,Ian Gibaut,81.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Dylan Coleman,Dylan Coleman,BAL,22276,27.92,1.94,-310.478,True,41393,FA,,,,,,41393,Dylan Coleman,False,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Ryan Bliss,Ryan Bliss,SEA,29547,219.0,2.46,-200.9,False,4414241,FA,,,,,,4414241,Ryan Bliss,43.0,False,False,True,False,False,False,True,False,False,False,2B,2B,0.0
Alek Thomas,Alek Thomas,ARI,23792,219.0,2.58,-200.9,False,41215,FA,,,,,,41215,Alek Thomas,180.0,False,False,False,False,False,True,True,False,False,False,OF,OF,0.0
Richie Palacios,Richie Palacios,TBR,24589,219.0,2.71,-200.9,False,41359,FA,,,,,,41359,Richie Palacios,255.0,False,False,True,False,False,True,True,False,False,False,2B,2B/OF,0.0
Joe La Sorsa,Joe La Sorsa,CIN,25481,27.7,2.41,-310.69800000000004,True,4208304,FA,,,,,,4208304,Joe La Sorsa,67.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Michael Darrell-Hicks,Michael Darrell-Hicks,LAA,sa3020438,27.53,2.36,-310.86800000000005,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Drew Pomeranz,Drew Pomeranz,SEA,11426,27.44,2.2,-310.958,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Trevor Gott,Trevor Gott,SEA,15046,27.0,2.35,-311.398,True,33614,FA,,,,,,33614,Trevor Gott,54.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Eric Cerantola,Eric Cerantola,KCR,sa3017914,26.99,1.99,-311.408,True,nan,FA,,,,,,,,,,,,,,,,,,,Util,,0.0
Alex Young,Alex Young,CIN,18333,26.87,2.15,-311.528,True,34972,FA,,,,,,34972,Alex Young,59.0,False,False,False,False,False,False,False,False,True,True,RP,RP,0.0
Ernie Clement,Ernie Clement,TOR,20352,218.0,2.46,-201.9,False,41287,FA,,,,,,41287,Ernie Clement,256.0,False,False,False,True,True,False,True,False,False,False,3B,3B/SS,0.0
Justin Turner,Justin Turner,CHC,5235,218.0,2.72,-201.9,False,29607,West Coast Spartans,AAA,0,AAA opt,,AAA opt,29607,Justin Turner,288.0,False,True,False,False,False,False,True,False,False,False,1B,1B,0.0
