Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrés Giménez","TOR",142.583,596.001,539.513,138.22,97.5301,26.5852,2.99309,11.1114,68.4671,59.4726,32.5436,1.95419,100.043,16.7059,3.91953,3.31853,9.7604,26.4245,5.40917,0.256193,0.0546032,0.167857,0.325296,0.316306,0.378351,0.304687,0.694657,0.122158,6.17766,0.294043,0.00324198,1.95113,67.0847,-2.63438,99.462,1.95438,7.14515,1.587453693151474,9.393874883651733,3.18605,170.8800048828125,2.59659,-0.66524,1.00791,2.59659,0.66524,3.65612,617,4.314685314,617,4.314685314,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Yainer Diaz","HOU",133.772,541.344,508.754,142.175,94.4605,26.2488,1.79631,19.6691,63.9149,73.5191,23.5688,0.786607,96.8889,3.80229,5.00244,0.217004,12.5722,0.917199,0.277811,0.279457,0.0435376,0.178978,0.243256,0.31332,0.454097,0.329094,0.767417,0.17464,2.78999,0.308424,-1.01162,-0.884414,71.5668,8.24136,116.827,-1.89603,-0.505306,8.526975393295288,4.233386516571045,3.18161,57.81999969482422,2.5516,-0.122172,1.00476,2.5516,0.122172,3.66032,646.9,4.82761194,646.9,4.82761194,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Jose Altuve","HOU",141.923,626.183,564.762,152.313,103.3,29.1003,0.75315,19.1589,86.4617,65.5114,51.6404,0.895488,107.311,6.6926,2.47455,0.613772,11.8126,17.27,4.70922,0.269693,0.0824685,0.171374,0.48122,0.336726,0.425659,0.332719,0.762385,0.155965,4.72962,0.302096,-0.471997,0.27812,84.6098,11.3601,119.378,-0.193877,-2.15207,13.689812898635864,-4.06264853477478,3.15011,59.650001525878906,1.86683,-0.159211,0.599618,1.86683,0.159211,4.20051,749.9,5.280985915,749.9,5.280985915,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Bo Bichette","TOR",140.05,599.601,559.046,153.213,105.514,30.0494,1.72552,15.9245,71.8077,71.2144,33.6159,0.661925,114.8,3.63541,3.09686,0.206847,13.6707,8.71063,2.98295,0.274062,0.0560638,0.191461,0.292821,0.317762,0.419442,0.319739,0.737204,0.14538,4.33656,0.318227,0.429431,-0.587526,74.754,4.61381,110.05,-0.158095,-3.34066,6.736870765686035,3.143139600753784,3.0847,127.77999877929688,2.90313,0.0987561,0.708268,2.90313,-0.0987561,4.05564,669.3,4.780714285,669.3,4.780714285,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Xander Bogaerts","SDP",144.597,604.492,547.219,144.923,101.823,26.3126,1.18388,15.6032,71.5526,64.6255,45.9285,0.365812,105.317,5.18947,5.6967,0.458696,13.3333,13.61,3.25403,0.264835,0.0759786,0.174224,0.436099,0.324553,0.402787,0.3177,0.72734,0.137952,4.55415,0.299354,0.307514,0.199906,74.3714,3.65907,105.23,0.507419,-0.57648,4.20608776807785,5.390171408653259,3.07116,150.8800048828125,4.63794,-1.29742,0.454176,4.63794,1.29742,4.39443,667.7,4.604827586,667.7,4.604827586,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Steven Kwan","CLE",146.514,639.254,566.102,156.345,116.965,26.3498,4.56308,8.46663,84.3504,54.7531,62.2578,1.10214,62.3855,5.00385,3.56495,2.32543,9.93163,16.6003,4.37639,0.276177,0.0973913,0.0975911,0.997952,0.35107,0.383712,0.324837,0.734782,0.107535,5.58489,0.296459,0.667875,0.1023,82.3203,7.54161,113.531,0.770175,4.34951,10.667228937149048,-2.433546543121338,3.05119,145.61000061035156,2.97167,-0.893146,1.25403,2.97167,0.893146,3.32796,708.8,4.821768707,708.8,4.821768707,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Matt Olson","ATL",154.923,664.612,575.375,143.65,79.8542,29.2048,1.28038,33.3105,89.3378,100.926,78.3789,5.71382,158.479,5.91655,4.74915,0.192507,11.0795,0.55401,0.122976,0.249663,0.117932,0.238453,0.494569,0.343074,0.478552,0.351735,0.821626,0.228889,2.26347,0.284135,-0.346207,-1.18945,99.9744,22.2293,125.216,-1.53565,0.775842,18.504473567008972,-11.178066194057465,3.04242,38.56999969482422,2.07131,0.912428,1.47764,2.07131,-0.912428,3.02981,885.3,5.711612903,885.3,5.711612903,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Zach Neto","LAA",122.103,498.438,446.178,111.141,67.7283,24.0355,1.17809,18.1988,62.1298,60.0487,32.999,0.757212,113.083,14.2887,2.64463,2.32746,7.73444,20.927,5.71522,0.249095,0.0662049,0.226875,0.291811,0.319341,0.43061,0.326133,0.749951,0.181515,5.49959,0.292693,0.148127,0.968914,64.7065,6.40025,111.427,1.11704,-0.537933,7.634206771850586,5.114977717399597,3.03274,199.50999450683594,1.60749,-0.109864,0.622685,1.60749,0.109864,4.16975,584.2,4.78852459,584.2,4.78852459,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Jeremy Peña","HOU",151.62,634.194,586.011,152.94,107.656,28.2128,2.15763,14.9135,76.4859,66.5819,31.7985,0.565062,119.622,10.3266,4.08801,1.97023,11.7251,16.7911,4.96992,0.260984,0.05014,0.18862,0.265826,0.308537,0.392839,0.305974,0.701377,0.131855,5.22469,0.302979,0.604783,0.167698,72.0402,-2.14661,100.564,0.772481,-0.0646799,1.1817057132720947,6.954756416380405,3.02373,164.5500030517578,2.09003,-0.468229,0.494994,2.09003,0.468229,4.34001,648.7,4.267763157,648.7,4.267763157,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Masyn Winn","STL",143.003,614.955,561.492,143.644,97.6697,28.1158,4.49067,13.368,78.7084,59.7186,41.8668,0.446385,108.006,3.12143,5.07664,3.39843,7.10117,14.4173,3.89149,0.255826,0.0680811,0.175632,0.387635,0.308446,0.393319,0.305538,0.701765,0.137493,5.72307,0.292627,1.03511,0.184985,69.639,-2.29728,96.8631,1.2201,2.54637,-1.036892056465149,9.166855812072754,2.95573,146.49000549316406,3.33742,-1.32595,0.590541,3.33742,1.32595,4.21261,622,4.349650349,622,4.349650349,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Ozzie Albies","ATL",144.65,624.558,569.335,148.664,91.8835,32.3901,3.17533,21.2155,81.2147,80.8222,41.9824,0.889367,98.2419,6.71388,6.04373,0.48284,7.62967,11.855,3.14333,0.261119,0.0672194,0.157298,0.427337,0.316245,0.440956,0.326278,0.757201,0.179837,5.14423,0.279542,0.910904,-0.00456445,81.1524,8.09289,108.081,0.906339,-1.46295,6.941970467567444,0.769304633140564,2.94441,67.56999969482422,1.66936,0.143619,0.369147,1.66936,-0.143619,4.5078,734.1,5.06275862,734.1,5.06275862,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Oneil Cruz","PIT",144.062,612.649,550.256,138.286,80.4841,29.187,3.48286,25.132,79.4699,80.9808,53.949,3.3489,178.549,3.73937,4.52487,0.180149,7.16749,21.995,4.50993,0.251312,0.0880586,0.291438,0.302152,0.319974,0.454034,0.331936,0.774008,0.202722,5.96625,0.322285,-0.184397,1.50836,82.3946,10.7281,110.495,1.32396,-2.77865,9.012877345085144,-0.9507095813751221,2.9397,42.86000061035156,2.55971,0.115318,0.484778,2.55971,-0.115318,4.35363,760.8,5.283333333,760.8,5.283333333,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Sean Murphy","ATL",110.333,429.754,375.062,87.5396,51.9216,17.992,0.861127,16.7648,50.3384,53.2724,42.1079,0.805894,100.436,9.64103,2.52802,0.415118,9.34841,0.46197,0.11984,0.2334,0.0979815,0.233707,0.41925,0.324426,0.420059,0.325497,0.744485,0.186659,2.34766,0.271804,-0.205859,-0.767993,55.5702,5.29835,107.555,-0.973852,2.0265,2.9089066982269287,10.539838552474976,2.86699,211.72999572753906,1.94909,0.283843,0.390514,1.94909,-0.283843,4.47932,491.5,4.468181818,491.5,4.468181818,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Jackson Chourio","MIL",148.801,633.051,581.659,156.434,99.896,30.1777,3.45091,22.9096,84.9063,83.6439,42.5934,2.8685,131.221,3.86514,3.56763,1.36595,8.50958,27.2432,6.56529,0.268945,0.0672827,0.207284,0.324592,0.321193,0.450853,0.331635,0.772045,0.181908,6.25564,0.309733,0.47357,1.65721,84.9851,10.932,112.507,2.13078,2.37084,11.598858118057251,-5.017305850982666,2.85695,16.469999313354492,2.85229,0.485556,0.423325,2.85229,-0.485556,4.43557,784.6,5.265771812,784.6,5.265771812,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Royce Lewis","MIN",122.434,508.187,459.626,115.312,67.5266,23.1988,0.95925,23.627,65.4424,72.5514,41.6124,1.51269,117.216,3.00339,3.73539,0.210315,8.28161,5.09625,1.93445,0.250881,0.081884,0.230655,0.355006,0.314832,0.459743,0.332479,0.774575,0.208861,3.68865,0.284277,0.108776,-0.637351,68.5678,9.12103,118.339,-0.528575,0.152419,10.13504445552826,0.5671684443950653,2.8549,130.49000549316406,2.67154,-0.822353,0.518651,2.67154,0.822353,4.30846,620.9,5.089344262,620.9,5.089344262,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Austin Wells","NYY",121.955,466.995,410.88,95.4545,56.3142,20.3138,1.10051,17.726,49.8923,59.1198,45.7766,0.858176,105.878,5.23949,4.32324,0.775642,7.83966,3.25755,1.14349,0.232317,0.0980238,0.226723,0.432351,0.314167,0.416539,0.317914,0.730705,0.184221,3.08335,0.26656,0.13398,-0.651934,57.5353,2.90717,105.377,-0.517954,0.52308,2.419806122779846,9.305826306343079,2.81794,195.0399932861328,1.7333,0.0511845,0.452223,1.7333,-0.0511845,4.39704,509.8,4.178688524,509.8,4.178688524,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"J.T. Realmuto","PHI",115.029,455.94,413.283,103.833,65.4603,20.281,2.37693,15.7148,56.5919,56.5046,31.9966,1.11587,112.13,7.37692,2.8877,0.396155,7.04399,7.02498,2.65471,0.25124,0.0701773,0.245931,0.285353,0.314364,0.425889,0.320712,0.740253,0.174649,4.9793,0.305621,0.17933,-0.488766,57.2003,3.86527,104.938,-0.309436,1.04346,2.382964104413986,9.099890947341919,2.75402,143.69000244140625,2.61295,0.839575,0.295371,2.61295,-0.839575,4.60617,511.1,4.444347826,511.1,4.444347826,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Christian Walker","HOU",146.511,621.811,546.751,130.458,74.3132,25.4907,0.996636,29.6571,78.3176,89.4991,60.5091,2.71963,140.649,8.42871,5.92427,0.198386,10.0439,4.92109,1.43211,0.238605,0.0973111,0.226193,0.430213,0.320771,0.4516,0.332471,0.772371,0.212995,3.48624,0.263621,0.090898,-0.704929,83.8949,11.1567,119.203,-0.614031,4.22217,13.0485759973526,-7.13130521774292,2.7519,95.23999786376953,2.23338,2.00787,1.15339,2.23338,-2.00787,3.46215,754.9,5.135374149,754.9,5.135374149,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Colton Cowser","BAL",136.411,554.123,483.867,116.715,70.8642,23.0369,1.9676,20.8462,73.7317,67.524,57.6276,1.96245,164.736,8.13656,3.95834,0.534072,8.09457,8.64175,2.74868,0.241213,0.103998,0.297291,0.349818,0.329629,0.426203,0.328946,0.755832,0.18499,4.78753,0.317191,0.606565,-0.447726,73.1903,8.37004,117.802,0.15884,2.55998,11.446203544735909,-3.334310293197632,2.74552,170.10000610351562,2.62195,0.84407,0.414115,2.62195,-0.84407,4.44785,653.4,4.804411764,653.4,4.804411764,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Matt McLain","CIN",125.508,539.42,479.775,122.515,73.5167,26.1777,3.37586,19.4448,71.5419,68.0177,48.8153,0.863566,147.022,7.78203,2.7668,0.280712,6.26786,17.2431,5.16635,0.25536,0.0904959,0.272555,0.332028,0.332219,0.445582,0.337244,0.777801,0.190222,6.02092,0.326094,-0.241059,0.336119,74.8507,11.7505,110.18,0.0950598,0.610218,6.661831751465797,1.7267576456069946,2.72155,97.91999816894531,4.34944,-1.37045,0.238772,4.34944,1.37045,4.68164,669.2,5.311111111,669.2,5.311111111,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Anthony Volpe","NYY",145.423,609.815,553.35,130.96,84.5562,27.8388,4.37382,14.1917,75.0827,59.6172,44.9644,0.573037,139.451,5.88656,4.04685,1.56734,8.40301,25.4684,5.87383,0.236668,0.0737345,0.228678,0.322439,0.29891,0.379727,0.296785,0.678637,0.143058,6.69266,0.289207,1.0385,1.65057,64.7608,-6.5742,90.8418,2.68907,3.07077,-3.845182418823242,9.803314208984375,2.71374,140.58999633789062,4.22763,-1.12209,1.03535,4.22763,1.12209,3.61954,599.9,4.137241379,599.9,4.137241379,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Brent Rooker","ATH",141.744,603.282,534.128,134.956,74.3123,24.134,1.70196,34.8079,80.1887,91.4912,56.539,2.75998,179.747,8.38353,3.80885,0.422086,8.26501,7.64049,2.09369,0.252666,0.093719,0.297949,0.314548,0.331551,0.499726,0.354847,0.831276,0.24706,4.08617,0.30969,-0.0676415,-0.396977,92.2598,21.689,130.784,-0.464619,-0.464947,21.263940542936325,-15.111019253730774,2.71137,67.69000244140625,3.08642,-1.16487,1.07177,3.08642,1.16487,3.57098,836.6,5.891549295,836.6,5.891549295,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Logan O'Hoppe","LAA",125.905,497.241,447.453,107.914,66.1143,18.2368,1.11162,22.4512,59.7652,62.6272,39.3138,0.388196,131.508,7.27803,2.37888,0.816923,6.51284,2.70677,1.56367,0.241174,0.0790638,0.264475,0.298947,0.311237,0.437426,0.324615,0.748663,0.196252,3.04086,0.288849,-0.201612,-0.978403,63.9438,5.77749,110.36,-1.18002,-1.18116,4.714111804962158,4.921434998512268,2.70705,132.47000122070312,3.46172,-0.0683472,0.540425,3.46172,0.0683472,4.27943,560.6,4.449206349,560.6,4.449206349,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"CJ Abrams","WSN",138.659,595.096,540.708,134.325,84.9974,27.4563,4.16529,17.7058,79.4623,63.334,35.8766,2.08004,118.223,12.4487,3.88953,2.17339,6.56426,33.5936,8.52848,0.248424,0.0602871,0.198662,0.303466,0.308051,0.412846,0.312357,0.720897,0.164422,6.99097,0.285364,0.701296,2.22881,70.6564,1.04322,100.268,2.93011,-3.15454,3.120880976319313,3.2648565769195557,2.70619,51.369998931884766,3.09578,-0.877871,1.15373,3.09578,0.877871,3.4617,663.1,4.770503597,663.1,4.770503597,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Shea Langeliers","ATH",127.102,500.696,454.276,103.318,56.261,19.1894,1.99639,25.8713,58.3523,70.1439,37.3286,1.41805,136.373,4.82211,3.9405,0.328325,7.91263,3.46716,1.41151,0.227435,0.0745535,0.272367,0.273724,0.290724,0.449317,0.316862,0.740041,0.221883,3.74393,0.261669,-0.53203,-0.643754,61.2635,2.69314,104.653,-1.17578,-1.6637,1.5501594543457031,7.845608234405518,2.69328,124.76000213623047,1.90163,0.0714495,0.921596,1.90163,-0.0714495,3.7712,562.6,4.429921259,562.6,4.429921259,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Ian Happ","CHC",150.107,647.036,559.537,135.535,81.6305,30.1335,2.15443,21.6164,83.7652,77.4018,76.9026,1.77494,157.036,6.24109,3.8539,0.501469,9.46211,11.9225,2.8709,0.242227,0.118854,0.242701,0.489713,0.338231,0.419679,0.331555,0.757911,0.177453,4.64372,0.296093,-0.0449039,-0.0647004,86.8211,11.132,114.761,-0.109604,0.324339,11.06481508910656,-6.625082224607468,2.685,134.9199981689453,1.24399,-3.09336,0.667584,1.24399,3.09336,4.10989,770.2,5.134666666,770.2,5.134666666,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Gleyber Torres","DET",146.247,626.151,556.847,142.414,98.0731,26.8406,1.11596,16.3846,75.1821,64.8735,59.2894,0.293844,114.13,3.49155,5.29062,1.23241,9.83613,7.18865,3.31176,0.255751,0.0946886,0.182273,0.519489,0.328355,0.396232,0.318061,0.724587,0.140481,3.67835,0.29199,-0.0539063,-1.17076,77.2181,3.9722,108.712,-1.22467,-2.29861,5.017034649848938,-0.041707754135131836,2.66956,224.27000427246094,2.37631,-1.42388,0.368126,2.37631,1.42388,4.50917,663.5,4.544520547,663.5,4.544520547,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Nico Hoerner","CHC",126.685,534.91,486.696,132.698,100.148,24.2717,2.18465,6.094,66.1337,48.1826,35.5453,0.913501,59.5907,8.94481,3.13171,0.591609,9.31694,26.1065,5.79395,0.272651,0.0664511,0.111403,0.596492,0.331616,0.369063,0.309373,0.700679,0.0964114,5.94384,0.298495,0.640643,1.74038,62.2255,-0.347197,99.5012,2.38103,3.93007,2.068871110677719,5.885090589523315,2.66211,203.8000030517578,2.60561,-0.178736,1.44493,2.60561,0.178736,3.07343,562.8,4.431496062,562.8,4.431496062,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"J.P. Crawford","SEA",132.018,555.775,479.718,112.95,77.5461,22.8343,1.26472,11.3054,63.4238,50.4972,64.4464,0.512313,110.062,6.37485,3.34856,1.88662,9.54381,4.20629,0.999157,0.235452,0.115958,0.198034,0.585544,0.331785,0.359024,0.308741,0.690808,0.123572,3.50782,0.281021,0.160065,-0.730342,64.3703,-0.643128,107.345,-0.570277,-3.04398,4.100627779960632,3.0679636001586914,2.65379,426.6499938964844,1.20002,-0.532519,0.281476,1.20002,0.532519,4.6247,543.4,4.116666666,543.4,4.116666666,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Taylor Ward","LAA",148.615,640.748,563.594,141.376,88.9174,27.144,1.42873,23.8858,80.8102,73.851,62.8525,0.284501,147.983,8.07275,5.70507,0.523765,9.4159,6.66413,2.41443,0.250847,0.0980924,0.230953,0.424729,0.331604,0.431223,0.332234,0.762828,0.180376,3.70179,0.295624,0.287824,-0.904333,86.3274,11.374,115.719,-0.616509,0.134056,10.907768726348877,-6.646562680602074,2.64607,184.52999877929688,3.51934,-1.17615,0.566436,3.51934,1.17615,4.24475,755.9,5.073154362,755.9,5.073154362,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Francisco Alvarez","NYM",122.998,464.96,414.15,96.6594,57.9253,17.0463,0.966262,20.7216,55.6278,63.1173,42.5194,0.590657,114.585,5.09352,2.75273,0.444122,10.2262,1.78405,0.680304,0.233392,0.0914475,0.246441,0.371073,0.310586,0.42932,0.321231,0.739906,0.195928,2.88032,0.269669,-0.540864,-0.747008,58.5261,4.13592,107.659,-1.28787,-1.74333,2.8785046339035034,7.1478166580200195,2.63544,156.0800018310547,2.61326,1.15139,0.559741,2.61326,-1.15139,4.25368,526.6,4.281300813,526.6,4.281300813,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Xavier Edwards","MIA",133.9,576.739,514.289,144.563,113.195,23.8362,4.07936,3.45168,68.825,42.7031,50.616,1.47869,85.8892,2.05297,4.08442,5.69735,7.77728,36.2041,6.4107,0.281093,0.0877623,0.148922,0.589317,0.345389,0.363439,0.313587,0.708828,0.0823467,6.53844,0.328905,-0.804447,3.34704,69.048,1.5821,98.1103,2.54259,-1.26482,1.2393321990966797,4.934259295463562,2.62115,155.10000610351562,1.79011,-0.296003,2.05898,1.79011,0.296003,2.25469,629.2,4.695522388,629.2,4.695522388,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Brandon Lowe","TBR",114.927,482.082,427.832,101.892,57.3343,20.3072,1.85033,22.4,63.0116,66.3776,45.3071,1.21133,123.802,5.80346,2.7244,0.415233,6.47264,5.54839,1.24613,0.238158,0.0939822,0.256806,0.365966,0.317652,0.451344,0.331866,0.768996,0.213186,4.53207,0.279552,0.450549,-0.241348,64.8078,8.41481,114.975,0.209201,-0.748315,8.655588537454605,0.6051924824714661,2.61529,234.17999267578125,2.90367,0.271073,0.49184,2.90367,-0.271073,4.34421,581,5.052173913,581,5.052173913,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Alejandro Kirk","TOR",107.541,413.413,365.639,94.4929,67.3997,17.9724,0.320108,8.80065,38.2346,48.1226,39.1273,0.964966,51.2768,4.28988,4.16325,0.194354,10.5352,0.322422,0.101913,0.258432,0.0946445,0.124033,0.763061,0.333746,0.381545,0.315116,0.71529,0.123112,1.60102,0.276672,-1.77474,-0.843789,50.0029,1.64258,106.797,-2.61853,3.22538,0.596872091293335,10.937561750411987,2.61456,259.2200012207031,1.31895,0.00797613,0.867935,1.31895,-0.00797613,3.84275,426.2,3.946296296,426.2,3.946296296,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Max Muncy","LAD",124.706,521.051,434.36,93.0264,48.8488,18.6619,1.02647,24.4893,71.4086,74.5805,74.7903,3.04255,137.254,6.79148,4.93199,0.177741,5.23576,1.94328,0.638679,0.214169,0.143537,0.263418,0.544902,0.335222,0.431,0.333393,0.766222,0.216831,3.06299,0.246938,-0.0438651,-0.875413,70.6868,9.73518,116.025,-0.919278,-2.42562,8.850028991699219,-1.241326093673706,2.57877,259.7099914550781,3.00262,0.159341,1.15076,3.00262,-0.159341,3.46565,620.2,4.9616,620.2,4.9616,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Pete Crow-Armstrong","CHC",135.949,535.008,482.112,118.776,77.1346,21.464,5.92731,14.2497,67.0497,59.7985,33.2676,2.15215,135.882,6.68313,3.30256,9.64225,4.88856,31.4337,6.01998,0.246365,0.0621814,0.253982,0.244826,0.302125,0.404145,0.305462,0.70627,0.15778,7.75308,0.311754,-1.08276,2.94151,60.5529,-2.03126,96.811,1.85875,5.14565,-0.13745689392089844,7.243628263473511,2.57489,138.13999938964844,3.1036,-1.27281,1.16869,3.1036,1.27281,3.44174,573.2,4.214705882,573.2,4.214705882,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Anthony Santander","TOR",148.583,633.982,567.476,136.395,73.5323,28.4566,1.07749,33.3291,80.3576,94.0437,54.1192,1.98371,130.07,7.52672,4.6866,0.173326,8.62616,2.20273,0.692736,0.240355,0.0853639,0.205164,0.416077,0.312463,0.470495,0.335386,0.782957,0.23014,2.89295,0.252142,-0.0579492,-0.891243,87.0242,12.8622,121.056,-0.949192,-1.15654,14.325006783008575,-10.662702679634094,2.56092,104.16000366210938,2.73261,-1.28203,1.40294,2.73261,1.28203,3.12942,778.7,5.226174496,778.7,5.226174496,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Ezequiel Tovar","COL",149.502,643.323,604.447,156.854,96.0817,35.1807,3.69866,21.8926,77.5054,75.9049,27.0083,0.678372,171.823,4.70385,4.1888,2.97474,8.79099,8.69953,3.48156,0.259499,0.0419825,0.267087,0.157186,0.294474,0.438598,0.314432,0.733072,0.179099,4.92093,0.32527,0.192253,-0.673399,77.4569,2.20228,88.196,-0.481146,5.91875,-9.561830222606659,12.840129852294922,2.55112,129.41000366210938,3.28504,-0.659277,0.369556,3.28504,0.659277,4.50726,711,4.74,711,4.74,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Matt Wallner","MIN",126.588,504.179,434.786,102.459,54.011,22.7499,1.87863,23.8191,61.2401,66.7576,52.1061,1.75143,172.011,14.7384,2.38385,0.165195,4.75835,4.11941,0.983534,0.235653,0.103348,0.34117,0.302923,0.33591,0.46097,0.345004,0.796879,0.225316,3.96944,0.325846,0.129837,-0.514475,73.1097,14.1318,127.15,-0.384638,-1.20937,15.277614921331406,-7.386720657348633,2.55075,273.17999267578125,3.20032,1.14864,0.638097,3.20032,-1.14864,4.1492,645.7,5.084251968,645.7,5.084251968,,,,,,,,,,,,,,,,,,,"Matt Wallner","26466",670242
"Pete Alonso","NYM",153.311,658.465,573.507,136.701,75.7934,24.288,0.961047,35.6583,87.5317,99.7188,66.6155,5.10994,153.663,13.2797,4.87049,0.192706,11.2023,3.64898,0.938663,0.238359,0.101168,0.233365,0.433517,0.329037,0.470589,0.342731,0.799625,0.232229,3.27839,0.259712,-1.21619,-0.838799,94.2774,17.2514,122.448,-2.05499,-0.612758,15.239554166793823,-12.691354393959045,2.52897,54.2400016784668,1.0601,-0.355096,1.59036,1.0601,0.355096,2.87952,851.7,5.566666666,851.7,5.566666666,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Randy Arozarena","SEA",145.603,620.491,535.399,126.865,78.5551,26.0198,1.46152,20.8286,78.9518,69.7998,64.9782,0.50382,156.8,16.1259,3.78564,0.201858,9.25155,21.3896,7.9499,0.236954,0.104721,0.252703,0.414402,0.335278,0.407721,0.327472,0.742998,0.170767,5.21177,0.293278,-0.115398,-0.197966,81.2202,8.63632,120.521,-0.313364,-3.26384,14.25577512383461,-10.4827880859375,2.5259,136.0800018310547,2.12955,-0.599095,0.789399,2.12955,0.599095,3.94747,715.2,4.898630136,715.2,4.898630136,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
